point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
158,1755870078.682968,31.903335094451904,331,388,0.30648148148148147,0.5388888888888889,937.716195796793,-2,-29,-556.7414352595592,saccade,False,0,0,0,10.777777777777779,3.6777777777777776,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
159,1755870078.715968,31.93633508682251,329,366,0.30462962962962964,0.5083333333333333,669.4159739882756,-2,-22,-268.30022180851745,saccade,False,0,0,0,10.166666666666666,3.6555555555555554,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
160,1755870078.7469754,31.967342615127563,328,417,0.3037037037037037,0.5791666666666667,1645.0780106556783,-1,51,975.6620366674027,saccade,False,0,0,0,11.583333333333334,3.6444444444444444,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
161,1755870078.7787678,31.99913501739502,327,393,0.30277777777777776,0.5458333333333333,755.5523516861537,-1,-24,-889.5256589695247,saccade,False,0,0,0,10.916666666666666,3.6333333333333333,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
162,1755870078.8256369,32.04600405693054,327,370,0.30277777777777776,0.5138888888888888,490.7290660942197,0,-23,-264.82328559193394,saccade,True,0,0,0,10.277777777777779,3.6333333333333333,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
163,1755870078.8591542,32.0795214176178,326,352,0.30185185185185187,0.4888888888888889,537.8632448280616,-1,-18,47.13417873384191,saccade,True,0.12836241722106934,325.625,336.5,9.777777777777779,3.6222222222222222,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
164,1755870078.890532,32.110899209976196,326,337,0.30185185185185187,0.46805555555555556,478.04510364111604,0,-15,-59.81814118694558,saccade,True,0.12836241722106934,325.625,336.5,9.36111111111111,3.6222222222222222,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
165,1755870078.9231987,32.14356589317322,325,324,0.30092592592592593,0.45,399.13463916024773,-1,-13,-78.91046448086831,saccade,True,0.12836241722106934,325.625,336.5,9.0,3.611111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
166,1755870078.9539993,32.17436647415161,325,384,0.30092592592592593,0.5333333333333333,1948.0152027680804,0,60,1548.8805636078328,saccade,False,0,0,0,10.666666666666666,3.611111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
167,1755870078.987013,32.207380294799805,325,430,0.30092592592592593,0.5972222222222222,1393.3558460316315,0,46,-554.6593567364489,saccade,False,0,0,0,11.944444444444445,3.611111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
168,1755870079.019013,32.23938012123108,377,470,0.3490740740740741,0.6527777777777778,2050.1635534906914,52,40,656.8077074590599,saccade,False,0,0,0,13.055555555555555,4.188888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
169,1755870079.0511432,32.27151036262512,417,503,0.3861111111111111,0.6986111111111111,1613.9178045351023,40,33,-436.2457489555891,saccade,False,0,0,0,13.972222222222221,4.633333333333334,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
170,1755870079.0821493,32.3025164604187,449,531,0.41574074074074074,0.7375,1371.3619667336525,32,28,-242.5558378014498,saccade,False,0,0,0,14.75,4.988888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
171,1755870079.1151505,32.3355176448822,472,485,0.43703703703703706,0.6736111111111112,1558.4156847271895,23,-46,187.05371799353702,saccade,False,0,0,0,13.472222222222221,5.2444444444444445,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
172,1755870079.147239,32.3676061630249,489,518,0.4527777777777778,0.7194444444444444,1156.8443959131814,17,33,-401.5712888140081,saccade,False,0,0,0,14.38888888888889,5.433333333333334,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
173,1755870079.1787524,32.39911961555481,502,480,0.4648148148148148,0.6666666666666666,1274.4452934165586,13,-38,117.60089750337715,saccade,False,0,0,0,13.333333333333334,5.5777777777777775,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
174,1755870079.2107532,32.4311203956604,511,514,0.47314814814814815,0.7138888888888889,1099.0672937999177,9,34,-175.37799961664086,saccade,False,0,0,0,14.277777777777779,5.677777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
175,1755870079.258676,32.47904324531555,517,542,0.4787037037037037,0.7527777777777778,597.5362970401861,6,28,-501.5309967597316,saccade,False,0,0,0,15.055555555555555,5.7444444444444445,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
176,1755870079.2909873,32.51135444641113,522,566,0.48333333333333334,0.7861111111111111,758.7245448333175,5,24,161.18824779313138,saccade,False,0,0,0,15.722222222222221,5.8,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
177,1755870079.3229964,32.54336357116699,560,586,0.5185185185185185,0.8138888888888889,1341.549368647049,38,20,582.8248238137315,saccade,False,0,0,0,16.27777777777778,6.222222222222222,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
178,1755870079.3535483,32.57391548156738,593,602,0.549074074074074,0.8361111111111111,1200.3911101191104,33,16,-141.15825852793864,saccade,False,0,0,0,16.72222222222222,6.588888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
179,1755870079.3865478,32.60691499710083,618,616,0.5722222222222222,0.8555555555555555,868.2884309239913,25,14,-332.1026791951191,saccade,False,0,0,0,17.11111111111111,6.866666666666666,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
180,1755870079.4195485,32.63991570472717,682,628,0.6314814814814815,0.8722222222222222,1973.1480646318212,64,12,1104.8596337078297,saccade,True,0.12800931930541992,683.75,646.0,17.444444444444443,7.5777777777777775,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
181,1755870079.452064,32.672431230545044,686,638,0.6351851851851852,0.8861111111111111,331.236519888891,4,10,-1641.9115447429301,saccade,True,0.12800931930541992,683.75,646.0,17.72222222222222,7.622222222222222,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
182,1755870079.4860654,32.706432580947876,689,647,0.637962962962963,0.8986111111111111,279.0134176469345,3,9,-52.2231022419565,smooth_pursuit,True,0.12800931930541992,683.75,646.0,17.97222222222222,7.655555555555556,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
183,1755870079.5150638,32.73543095588684,681,652,0.6305555555555555,0.9055555555555556,325.32792447552816,-8,5,46.314506828593665,saccade,True,0.12800931930541992,683.75,646.0,18.11111111111111,7.566666666666666,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
184,1755870079.5475578,32.76792502403259,728,662,0.674074074074074,0.9194444444444444,1478.794680044328,47,10,1153.4667555688,saccade,False,0,0,0,18.38888888888889,8.088888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
185,1755870079.579067,32.799434185028076,766,667,0.7092592592592593,0.9263888888888889,1216.3934101249972,38,5,-262.40126991933084,saccade,False,0,0,0,18.52777777777778,8.511111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
